mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
overnight,3694,海華,TSE,B,73.8,67.6,70.98,66.59,67600.0,3049.0,1325.0,2.3,4.0,1.23,2.74,0.148,5426,359083100.0,14,10,20,0,5,"above_open,near_day_high,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion,daily_close_near_high"
overnight,6753,龍德造船,TSE,B,73.8,159.5,167.47,157.11,159500.0,7188.0,3132.0,2.3,7.77,1.35,6.33,0.313,6864,1082068000.0,15,11,20,0,3,"above_open,near_day_high,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,2630,亞航,TSE,B,72.5,56.7,59.54,55.85,56700.0,2562.0,1114.0,2.3,5.19,0.56,4.61,0.176,14083,795054000.0,18,9,18,0,3,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10"
overnight,3706,神達,TSE,B,72.5,90.8,95.34,89.44,90800.0,4095.0,1782.0,2.3,2.37,3.83,-1.41,0.11,23505,2143584100.0,18,8,17,0,5,"above_ma5,above_ma10,volume_expansion"
overnight,6209,今國光,TSE,B,72.5,82.8,86.94,81.56,82800.0,3734.0,1625.0,2.3,2.48,0.37,2.1,0.121,9564,791562600.0,16,7,20,0,5,"above_open,above_ma5,above_ma10,volume_expansion"
overnight,6477,安集,TSE,B,72.5,40.55,42.58,39.94,40550.0,1831.0,799.0,2.29,2.66,0.89,1.76,0.123,16039,661444650.0,18,7,20,0,3,"above_open,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,5009,榮剛,OTC,B,72.5,34.95,36.7,34.43,34950.0,1579.0,683.0,2.31,5.59,1.66,3.86,0.143,6991,242242350.0,14,11,20,0,3,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,5371,中光電,OTC,B,72.5,95.3,100.06,93.87,95300.0,4293.0,1873.0,2.29,2.25,0.97,1.28,0.105,48286,4714279100.0,18,7,14,6,3,"above_open,theme:panel,theme_holds_open,theme_volume,above_ma10,ma5_gt_ma10"
overnight,3033,威健,TSE,B,71.2,50.9,53.45,50.14,50900.0,2300.0,997.0,2.31,2.62,3.43,-0.78,0.196,25577,1341697200.0,18,8,18,0,3,"above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,6265,方土昶,OTC,B,71.2,54.1,56.81,53.29,54100.0,2445.0,1062.0,2.3,2.66,4.93,-2.17,0.185,5733,314441200.0,14,8,20,0,5,"above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,1326,台化,TSE,B,70.0,65.0,68.25,64.03,65000.0,2931.0,1272.0,2.3,8.33,0.0,8.33,0.154,95718,6215524200.0,18,5,20,0,3,"above_open,near_day_high,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,3230,錦明,OTC,B,70.0,55.4,58.17,54.57,55400.0,2498.0,1088.0,2.3,5.93,3.25,2.59,0.181,1343,73214500.0,8,13,20,0,5,"above_open,near_day_high,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion,daily_close_near_high"
