mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
weekly,6282,康舒,TSE,B,75.0,55.7,60.16,54.03,55700.0,4180.0,1926.0,2.17,1.64,1.64,0.0,0.18,2496,139378500.0,10,7,6,22,5,"theme:hot_ai_power_energy,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_mild_up"
weekly,6505,台塑化,TSE,B,73.8,68.4,73.87,66.35,68400.0,5127.0,2364.0,2.17,3.32,0.6,2.7,0.146,7529,511381100.0,16,8,20,0,5,"above_open,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,1301,台塑,TSE,B,72.5,64.8,69.98,62.86,64800.0,4855.0,2238.0,2.17,1.89,0.63,1.25,0.154,32121,2084869800.0,18,5,20,0,5,"above_open,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,2890,永豐金,TSE,B,71.2,39.8,42.98,38.61,39800.0,2980.0,1373.0,2.17,0.38,0.38,0.0,0.126,2267,90585050.0,10,2,14,16,5,"theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_mild_up,ma_alignment,above_ma20"
weekly,3033,威健,TSE,B,71.2,54.4,58.75,52.77,54400.0,4077.0,1880.0,2.17,7.51,1.58,5.84,0.368,6288,334426500.0,13,11,20,0,3,"above_open,near_day_high,strong_momentum,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,8039,台虹,TSE,B,71.2,189.5,204.66,183.81,189500.0,14209.0,6561.0,2.17,2.16,0.27,1.88,0.264,14191,2694411000.0,17,7,20,0,3,"above_open,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
weekly,2884,玉山金,TSE,B,70.0,34.75,37.53,33.71,34750.0,2606.0,1200.0,2.17,0.72,0.14,0.58,0.144,3801,132261150.0,10,2,13,16,5,"above_open,theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_mild_up,short_trend_up"
weekly,2885,元大金,TSE,B,70.0,67.2,72.58,65.18,67200.0,5043.0,2329.0,2.17,0.75,1.35,-0.59,0.149,2796,189577500.0,12,4,9,16,5,"theme:finance,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_mild_up,ma_alignment"
weekly,8131,福懋科,TSE,B,70.0,77.3,83.48,74.98,77300.0,5792.0,2675.0,2.17,4.6,2.44,2.11,0.129,1455,112438100.0,8,13,20,0,5,"above_open,short_trend_up,ma_alignment,five_day_price_up,above_ma20"
weekly,8050,廣積,OTC,B,70.0,62.6,67.61,60.72,62600.0,4696.0,2168.0,2.17,4.33,3.33,0.97,0.16,1227,77095800.0,8,13,20,0,5,"above_open,short_trend_up,ma_alignment,five_day_price_up,five_day_volume_up,above_ma20"
