mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
overnight,3060,銘異,TSE,B,73.8,37.15,39.01,36.59,37150.0,1678.0,733.0,2.29,4.35,4.78,-0.4,0.135,7943,301355800.0,14,10,20,0,5,"strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,6477,安集,TSE,B,73.8,39.85,41.84,39.25,39850.0,1795.0,785.0,2.29,4.73,5.91,-1.12,0.125,7742,313268350.0,14,10,20,0,5,"strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,6182,合晶,OTC,B,73.8,172.5,181.12,169.91,172500.0,7774.0,3392.0,2.29,7.81,0.62,7.14,0.29,180771,30529728500.0,17,9,20,0,3,"above_open,near_day_high,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,daily_close_near_high"
overnight,2441,超豐,TSE,B,72.5,144.5,151.72,142.33,144500.0,6512.0,2842.0,2.29,4.71,1.45,3.21,0.346,13835,1992312500.0,17,11,17,0,3,"above_open,strong_momentum,above_ma5,above_ma10,ma5_gt_ma10"
overnight,2495,普安,TSE,B,72.5,52.5,55.12,51.71,52500.0,2363.0,1034.0,2.28,2.54,0.39,2.14,0.19,17738,958638500.0,18,7,20,0,3,"above_open,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,3005,神基,TSE,B,71.2,112.0,117.6,110.32,112000.0,5051.0,2201.0,2.29,4.19,6.05,-1.75,0.446,12313,1402210000.0,15,10,19,0,3,"strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,3479,安勤,OTC,B,71.2,146.0,153.3,143.81,146000.0,6584.0,2869.0,2.29,6.96,4.03,2.82,0.342,4263,619110000.0,13,13,18,0,3,"above_open,strong_momentum,above_ma5,above_ma10,volume_expansion"
overnight,3709,鑫聯大投控,OTC,B,71.2,79.6,83.58,78.41,79600.0,3590.0,1560.0,2.3,8.74,9.29,-0.5,0.126,4898,392832700.0,12,10,20,0,5,"strong_momentum,above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
overnight,2464,盟立,TSE,B,70.0,161.5,169.58,159.08,161500.0,7288.0,3171.0,2.3,1.25,0.31,0.94,0.31,7476,1212168000.0,15,5,9,12,5,"above_open,theme:hot_robotics_automation,hot_theme,theme_holds_open,theme_volume"
overnight,2615,萬海,TSE,B,70.0,80.4,84.42,79.19,80400.0,3626.0,1584.0,2.29,1.26,0.76,0.5,0.124,9831,790057500.0,16,5,20,0,5,"above_open,above_ma5,above_ma10,ma5_gt_ma10"
overnight,6209,今國光,TSE,B,70.0,80.8,84.84,79.59,80800.0,3644.0,1586.0,2.3,3.32,0.38,2.93,0.124,7986,651852800.0,16,8,19,0,3,"above_open,above_ma5,above_ma10,volume_expansion"
overnight,3556,禾瑞亞,OTC,B,70.0,75.9,79.7,74.76,75900.0,3428.0,1493.0,2.3,3.55,3.82,-0.26,0.132,3833,292952200.0,12,9,20,0,5,"above_ma5,above_ma10,ma5_gt_ma10,volume_expansion"
