mode,code,name,exchange,level,score,entry_price,target_price,stop_price,lot_amount,net_profit_at_target,loss_at_stop,rr_ratio,return_pct,gap_pct,fade_pct,spread_pct,volume,total_amount,liquidity_score,momentum_score,technical_score,theme_score,risk_score,reasons
daytrade,6505,台塑化,TSE,B,78.1,59.4,60.88,59.04,59400.0,1286.0,550.0,2.34,2.41,1.21,1.19,0.168,13156,784083000.0,18,9,10,0,5,above_open
daytrade,2441,超豐,TSE,B,76.7,138.0,141.45,137.17,138000.0,2999.0,1271.0,2.36,3.37,2.25,1.1,0.362,7151,971751500.0,15,12,9,0,5,"above_open,near_day_high"
daytrade,2615,萬海,TSE,B,76.7,79.4,81.39,78.92,79400.0,1730.0,734.0,2.36,3.12,1.3,1.79,0.126,6560,516422800.0,16,10,10,0,5,"above_open,near_day_high"
daytrade,1326,台化,TSE,B,75.3,64.7,66.32,64.31,64700.0,1408.0,597.0,2.36,2.21,0.79,1.41,0.155,73826,4786335000.0,18,7,10,0,5,above_open
daytrade,1802,台玻,TSE,B,75.3,66.0,67.65,65.6,66000.0,1434.0,611.0,2.35,2.17,0.46,1.69,0.152,33120,2151951600.0,18,7,10,0,5,"above_open,near_day_high"
daytrade,2609,陽明,TSE,B,75.3,52.3,53.61,51.99,52300.0,1139.0,477.0,2.39,2.35,0.2,2.15,0.191,14692,762785600.0,18,7,10,0,5,"above_open,near_day_high"
daytrade,3022,威強電,TSE,B,75.3,94.3,96.66,93.73,94300.0,2052.0,871.0,2.35,7.65,5.02,2.5,0.106,8023,746187900.0,16,13,8,0,3,"above_open,strong_momentum"
daytrade,6209,今國光,TSE,B,75.3,78.2,80.16,77.73,78200.0,1704.0,720.0,2.37,4.13,3.6,0.51,0.128,3936,302219800.0,12,13,10,0,5,"above_open,near_day_high,strong_momentum"
daytrade,8104,錸寶,TSE,B,75.3,41.75,42.79,41.5,41750.0,904.0,383.0,2.36,4.24,1.87,2.33,0.12,8338,346225600.0,14,11,10,0,5,"above_open,strong_momentum"
daytrade,2356,英業達,TSE,B,72.6,66.2,67.86,65.8,66200.0,1444.0,612.0,2.36,1.22,0.92,0.3,0.151,22776,1489705600.0,18,5,10,0,5,above_open
daytrade,2363,矽統,TSE,B,72.6,67.0,68.67,66.6,67000.0,1451.0,614.0,2.36,1.98,0.76,1.21,0.149,11888,784718800.0,18,5,10,0,5,"above_open,near_day_high"
daytrade,2369,菱生,TSE,B,72.6,42.7,43.77,42.44,42700.0,930.0,396.0,2.35,2.77,1.44,1.3,0.117,49983,2141811200.0,18,9,8,0,3,above_open
daytrade,2880,華南金,TSE,B,72.6,39.7,40.69,39.46,39700.0,860.0,367.0,2.34,1.93,0.39,1.53,0.126,15922,626578950.0,18,5,10,0,5,"above_open,near_day_high"
daytrade,4938,和碩,TSE,B,72.6,83.8,85.89,83.3,83800.0,1816.0,768.0,2.37,1.82,1.7,0.12,0.119,8400,699473100.0,16,7,10,0,5,"above_open,near_day_high"
daytrade,6202,盛群,TSE,B,72.6,68.0,69.7,67.59,68000.0,1478.0,627.0,2.36,4.94,0.15,4.78,0.147,5132,344860600.0,14,9,10,0,5,"above_open,near_day_high,strong_momentum"
daytrade,6753,龍德造船,TSE,B,72.6,154.0,157.85,153.08,154000.0,3347.0,1412.0,2.37,4.76,3.4,1.32,0.325,6879,1058204000.0,15,13,7,0,3,"above_open,strong_momentum"
daytrade,1785,光洋科,OTC,B,72.6,143.5,147.09,142.64,143500.0,3121.0,1319.0,2.37,2.14,0.71,1.41,0.348,10691,1529951000.0,17,7,9,0,5,above_open
daytrade,6174,安碁,OTC,B,72.6,61.2,62.73,60.83,61200.0,1330.0,566.0,2.35,5.7,1.21,4.44,0.163,8575,524478700.0,16,11,8,0,3,"above_open,strong_momentum"
daytrade,8234,新漢,OTC,B,72.6,72.5,74.31,72.06,72500.0,1573.0,672.0,2.34,6.93,5.9,0.97,0.276,4854,355773000.0,11,13,9,0,5,"above_open,strong_momentum"
daytrade,2377,微星,TSE,B,71.2,142.0,145.55,141.15,142000.0,3086.0,1304.0,2.37,3.65,1.09,2.53,0.352,23081,3318695500.0,17,10,7,0,3,above_open
daytrade,4906,正文,TSE,B,71.2,40.05,41.05,39.81,40050.0,869.0,368.0,2.36,-0.12,1.25,-1.35,0.125,5915,234231900.0,14,3,3,22,5,"theme:hot_networking_optical,hot_theme,theme_breadth,theme_strong_peers,theme_holds_open,theme_volume,theme_avg_up"
daytrade,2061,風青,OTC,B,71.2,83.0,85.07,82.5,83000.0,1799.0,765.0,2.35,3.75,3.38,0.36,0.12,5568,445577500.0,14,12,8,0,3,"above_open,near_day_high"
daytrade,8050,廣積,OTC,B,71.2,59.8,61.29,59.44,59800.0,1295.0,551.0,2.35,3.82,1.22,2.57,0.167,2706,159869800.0,12,10,10,0,5,"above_open,near_day_high"
